sentiment,location,retweet,score,hashtags,message,date,followers,likes,engagement_score,author,organization,sector,sub-sector
positive,"Dhaka, Bangladesh",0,0.4588,None,RT Teslaprotocol Tesla Protocol Airdrop is live Welcome to Tesla Protocol CommunityParticipate in our Airdrop and earn to 100,2021-04-28T17:10:14+00:00,46,0,46,AbdullahHamim16,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.0772,None,RT jeffbezosnews the amazon employee vaccination program has been cancelled because jeff took all the doses himself he is glowing and fl,2021-04-28T17:10:14+00:00,159,0,159,_cagle_,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,"Washington, USA",0,-0.0772,None,SDonziger Chevron is prosecuting me via its own law firm I dont think thats ever happened before in our countrys history amp it should be terrifying to anybody who believes in the rule of law or does HumanRights or environmental justice work,2021-04-28T17:10:14+00:00,908,0,908,PeoplesPartyWA,Chevron Corp,Energy,Oil & Gas Integrated Operations
positive,"USA, Earth;",0,0.9432,None,Well that solves it Tesla owns 421768 10 BTC They owned 468631 previously but sold 10 during the 3 months for a net profit of 101M Their holdings were worth 248B on Mar 31 TSLA Bitcoin treasurys current value is 23B 73 total gain,2021-04-28T17:10:14+00:00,364,0,364,drewbits,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,"Wisconsin & Minnesota, USA",0,-0.4215,None,real life story of a brain injury I sustained in 1981 This story attempts to chronicle events in my life that have changed me foreverMy Long Road Back by VerwayneAuthorbraininjury TBI mentalhealth IAN1KindleUnlimited Kindle ebooks,2021-04-28T17:10:15+00:00,52378,0,52378,Raymond_Norman,Others,Others,Others
positive,West Virginia,0,0.8555,Winningwednesday,RT takeaDailybreak Its WinningWednesday Follow amp RT by 5 pm EDT for a chance to win a 25 Amazon gift card 18 US only Sweepst,2021-04-28T17:10:15+00:00,482,0,482,barbarariffe,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Zagreb, Croatia",0,0.7579,Januaryriver,RT BernardJanWorld JanuaryRiver PAPERBACK is on Amazon Thank you all for reading it your honest r,2021-04-28T17:10:15+00:00,16684,0,16684,BernardJanWorld,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Houston, TX",0,0.5267,None,RT NBCNews More than 400 companies including Tesla Pfizer Delta Air Lines and Amazon have signed on to support civil rights legisla,2021-04-28T17:10:16+00:00,536,0,536,713Xjose,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Urbana, MD",0,0.9118,None,You can now send a percentage of all your Amazon Smile purchases directly to Big Tree Memorial FundThis link makes it easy to change it Thank you for your support and please let us know if you have any questions,2021-04-28T17:10:16+00:00,6,0,6,BigTreeMemFund,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,califoniya,0,0.8658,None,virgoitsmeh ShopeeID get an 200 amazon gift card for free just click the link and submit your email and be the lucky winnercollectgtgt,2021-04-28T17:10:17+00:00,0,0,0,jania694,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"48.892761,2.238379",0,0.4404,None,RT Tesla Your Tesla will continue to improve long after you bought it,2021-04-28T17:10:17+00:00,934,0,934,chris75sf,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.3491,None,erosnomore elonmusk I dare you post whats happening to Tesla in China now Nothing but the truth only,2021-04-28T17:10:17+00:00,5,0,5,buzz2papa,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,%u25B6he/him%u25C0,0,0.8831,None,rouwuhi I love reese cups but Im sensitive to sweet and cant stand cookies and cream Hersheys I understand the appeal thoI really like midnight dark chocolate milky ways,2021-04-28T17:10:18+00:00,625,0,625,ElfConnoisseur,Hershey Co,Consumer Non Cyclical,Food Processing
positive,Vancouver and London,0,0.4767,None,Teslas Transformation From Automaker To A Leader In Artificial Intelligence,2021-04-28T17:10:18+00:00,1924,0,1924,charlierichmond,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Chicago / LA,0,0.9558,Bitcoin,So Tesla sells 10 of their bitcoin stack but is STILL at 1b in profits Well good for themIf they chose to part with those sats hopefully you scooped them up on the dip Seems more like a winwin to mestacksats,2021-04-28T17:10:19+00:00,910,0,910,KeithMukai,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Where Are We Now?,0,0.1779,None,Discover Kitchen amp Dining Products 210 amazon,2021-04-28T17:10:19+00:00,28307,0,28307,HiroGallery,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Where Are We Now?,0,0.4364,None,Looking for Replacement parts Filters brakes lighting spark plugs amp more 210 amazon,2021-04-28T17:10:20+00:00,28307,0,28307,HiroGallery,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,North America,0,0.5267,Cat,RT amymsquires ChicagoACC do you have an Amazon Wish List where we can send cat and dog toys food etc,2021-04-28T17:10:20+00:00,398,0,398,GaryDare,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"pls dont follow me ",0,0.4767,Judgmentday,RT RGGStudio Judgment Launch Giveaway JUDGMENTDAY 9days Were giving away a 40 Amazon voucher to 5 random entrants each day u,2021-04-28T17:10:21+00:00,6,0,6,KillerLeaptTime,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Sanger, CA",0,0.8555,Winningwednesday,RT takeaDailybreak Its WinningWednesday Follow amp RT by 5 pm EDT for a chance to win a 25 Amazon gift card 18 US only Sweepst,2021-04-28T17:10:21+00:00,437,0,437,ak2bad,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Seattle, WA",0,0.1779,Ai,Dive deep on AIdriven analytics using Tableau amp Amazon SageMaker,2021-04-28T17:10:21+00:00,71407,0,71407,AWS_Partners,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.6808,None,JulieOutrage Hi Take a look at this Fully Vaccinated Trendy Tshirt Help an Independent Designer Thanks,2021-04-28T17:10:21+00:00,1,0,1,lanrt4,Others,Others,Others
positive,North America,0,0.4404,None,RT ChicagoACC amymsquires Thanks for asking Heres the link,2021-04-28T17:10:21+00:00,398,0,398,GaryDare,Others,Others,Others
positive,,0,0.7717,None,Hy I am proxy marketer in Amazon free product full refund after review plus pp fee covered if you are interested Amazonfreeproductfullrefundafterreview Amazonfreeproductfullrefundafterreview,2021-04-28T17:10:21+00:00,339,0,339,elizanoor4567,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"London, England",0,0.7672,None,RT DEADLINE The Peripheral Charlotte Riley JJ Feild Among 5 Cast In Jonathan Nolan amp Lisa Joys Amazon Series,2021-04-28T17:10:22+00:00,551,0,551,JoanneJolilley,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,Belgium,0,-0.1531,None,RT elonmusk Tesla with Autopilot engaged now approaching 10 times lower chance of accident than average vehicle,2021-04-28T17:10:22+00:00,4137,0,4137,TheWMIGuy,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,califoniya,0,0.8658,None,averytywan get an 200 amazon gift card for free just click the link and submit your email and be the lucky winnercollectgtgt,2021-04-28T17:10:23+00:00,0,0,0,jania694,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Cashapp :$jenthrill /black,0,0.3182,None,RT ag6promo ArianaGrande theweeknd Save Your Tears Remix is OUT NOW Spotify iTunesApple Music,2021-04-28T17:10:23+00:00,2318,0,2318,ari_thrill,Others,Others,Others
positive,kiss land,0,0.3182,None,RT theweekndtears ArianaGrande theweeknd Save Your Tears Remix is OUT NOW Spotify iTunesApple Music ht,2021-04-28T17:10:24+00:00,403,0,403,HISLCNELYSTAR,Others,Others,Others
positive,,0,0.8225,None,RT StyllStPR0M0 Sex toys are a paradise for sex When there are conflicts between lovers sex toys are a bridge to promote the relationsh,2021-04-28T17:10:25+00:00,47834,0,47834,Buffy_SG,Others,Others,Others
neutral,Nepal,0,0.0258,None,RT Tesmaniancom Tesla Expects to Reach Mass Production of 4680 Battery Cells Next Year,2021-04-28T17:10:25+00:00,145,0,145,DhitalJitendra,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.1779,None,Notebook Blank Lined Notebook 6 x 9 inches 100 Pages by Lola Shop via amazon,2021-04-28T17:10:25+00:00,9,0,9,LolaShop24,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Massachusetts,0,0.4404,None,RT AMAAnimalRescue Every donation we get is necessary for us to run our organization An easy way to donate without even spending more,2021-04-28T17:10:27+00:00,7248,0,7248,louiedadawg,Others,Others,Others
positive,he him,0,0.3182,None,RT ag6promo ArianaGrande theweeknd Save Your Tears Remix is OUT NOW Spotify iTunesApple Music,2021-04-28T17:10:27+00:00,691,0,691,AzsMotive,Others,Others,Others
negative,St Helens. Merseyside. UK,0,-0.6486,None,RT organisehq 1 Right now after months of pressure AmazonUK CEO John Boumphrey is being grilled by MPs over dangerous delivery targe,2021-04-28T17:10:27+00:00,2714,0,2714,TerryB28937065,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Turkey,0,0.5719,Coding,RT SuccessAnalytiX The Science of Success coding Ruby nodejs vuejs reactjs 100DaysOfCode webdev coder,2021-04-28T17:10:27+00:00,125,0,125,whopcod,Others,Others,Others
positive,"England, United Kingdom",0,0.765,None,MollettGames oh god should i order it from amazon too xD,2021-04-28T17:10:27+00:00,1027,0,1027,DrSmashlie,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,North Wales,0,-0.8957,None,RT artyny59 Need an escape from the cold weather Travel the Suicide Forest and ride a unicorn in ancient Japan Fight evil warlords and,2021-04-28T17:10:27+00:00,9273,0,9273,RidyardColin,Others,Others,Others
positive,,0,0.6369,None,RT StuBishopLPD Love the reunion,2021-04-28T17:10:28+00:00,76,0,76,dsags2013,Others,Others,Others
negative,"Indianapolis, IN",0,-0.3802,None,I want to thank EricLouisPower for speaking with me This is a deeply personal story for everyone here in IndianapolisI wish nothing but the best for those affected by the FedEx shooting Youre not alone Were all here for you,2021-04-28T17:10:29+00:00,79,0,79,donalddondonnie,Others,Others,Others
positive,"Brookfield, WI",0,0.4019,None,Its not every day you get one of these fancy FedEx Diamond Compatible Awards in the mail but for ProShip multicarrier shipping software it is every year FedEx compliance logistics,2021-04-28T17:10:28+00:00,791,0,791,ProShipInc,Fedex Corporation,Transportation,Transport & Logistics
positive,Montevideo,0,0.8877,None,RT Tatiana82764197 BE WITH ME MV SOON PROUD OF DIMASHWE LOVE YOU DIMASHWell be with you DimashDimash on Amazon Music97Di,2021-04-28T17:10:29+00:00,216,0,216,SilvanaVignaga,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"London, England",0,0.6369,Battery,RT lithiumforum The battery prices are further falling technology is getting better and better My latest commentary New Batteries 1,2021-04-28T17:10:30+00:00,57,0,57,C_Angermayer1,Others,Others,Others
positive,,0,0.8957,None,RT JRLewisAuthor rtArtBoost BlackettMusic BlackettPromo A Maxy Award FinalistA Literary Titan Silver Book Award Winner A latenight,2021-04-28T17:10:30+00:00,70978,0,70978,rtArtBoost,Others,Others,Others
positive,,0,0.4995,None,RT lopezlinette TX authorities said autopilot was engaged during the crash Elon said it wasntBlumenthal is working on autonomous v,2021-04-28T17:10:31+00:00,1133,0,1133,limitlesskait,Others,Others,Others
positive,USA,0,0.8481,None,RT VickiBryanBondA My latest TLSA Goes To Record Extremes To Create Q1 ProfitWhy record energy credit sales gain from selling Bit,2021-04-28T17:10:32+00:00,3710,0,3710,VickiBryanBondA,Others,Others,Others
positive,,0,0.5267,None,RT WIRED Its Smart Home Week over on Amazon and retailers have a ton of deals on gadgets to make your home run more smoothly,2021-04-28T17:10:32+00:00,1097,0,1097,RisoldiRitche,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Nowon-gu, Seoul",0,0.9686,None,Just saw this on Amazon Prank Pack Cheese Printer Wrap Your Real Gift in a Prank Funny Gag Joke Gift Box by PrankO The Original Prank Gift Box Awesome Novelty Gift Box for Any Adult or Kid by Prank Pack for 799 culceo amazon,2021-04-28T17:10:32+00:00,92,0,92,johntristan72,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.0772,Amazon,SHARDEN Precision Screwdriver Set 122 in 1 Electronics Magnetic Repair Tool Kitamazon offers deals tools kit sets Aplicar cupon 40SHARDEN01 1799 1079Amazon Telegram,2021-04-28T17:10:32+00:00,104,0,104,mundo_chollos,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.8415,None,Dylan was bored and anxious and tired of being a star soccer player for the school soccer team He wanted a change He wanted his life to be different He wanted something other than thisA chance encounter leads Dylan to findDBJ DUMB BIMBO JUICE,2021-04-28T17:10:33+00:00,83,0,83,gallus_v,Others,Others,Others
positive,,0,0.3612,Mondaymotivation,RT Endlesszones1 Amazon KDP 2021 E book top trending for readers RPVani1mondaymotivation mondaymood tuesd,2021-04-28T17:10:33+00:00,178,0,178,Endlesszones1,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Cashapp :$jenthrill /black,0,0.4588,None,Culture2010s Save Your Tears Remix is OUT NOW Spotify iTunesApple Music Amazon Music Video,2021-04-28T17:10:33+00:00,2318,0,2318,ari_thrill,Others,Others,Others
positive,,0,0.8481,None,RT VickiBryanBondA My latest TLSA Goes To Record Extremes To Create Q1 ProfitWhy record energy credit sales gain from selling Bit,2021-04-28T17:10:33+00:00,39959,0,39959,TESLAcharts,Others,Others,Others
positive,,0,0.5574,Iota,RT c4chaos Elon kicked out the original founders and took control of TSLA IOTA Foundation kicked out IOTAs original founders and gav,2021-04-28T17:10:34+00:00,262,0,262,tobipick,Others,Others,Others
positive,,0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:10:34+00:00,1,0,1,Saurabh78638869,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,San Junipero,0,0.4995,None,RT lopezlinette TX authorities said autopilot was engaged during the crash Elon said it wasntBlumenthal is working on autonomous v,2021-04-28T17:10:34+00:00,4928,0,4928,RichardKeppler1,Others,Others,Others
positive,,0,0.7003,None,Ive seen so more Mach e then Teslas this week Color me impressed just wish the tires were a bit thicker,2021-04-28T17:10:34+00:00,4,0,4,thekraken1911,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Mostly in Sweden.,0,0.4939,None,RT aestanfill Monster Files is a kid friendly version of The XFiles Miller and Smith spend most of their time trying to prove or dispr,2021-04-28T17:10:35+00:00,12307,0,12307,abelfrageauthor,Others,Others,Others
positive,"Ottawa, ON",0,0.6478,Ip,IP is big business in Canada with nearly 160000 applications for patents trademarks and industrial designs filed each year PaulaClancy of Clancy PC CanadianIP says Amazons program will help Canadian merchants build more robust IP protection,2021-04-28T17:10:35+00:00,2226,0,2226,IPIC_Canada,Others,Others,Others
positive,califoniya,0,0.8658,None,wendyblauw vester71 get an 200 amazon gift card for free just click the link and submit your email and be the lucky winnercollectgtgt,2021-04-28T17:10:35+00:00,0,0,0,jania694,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Bengaluru, India",0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:10:36+00:00,1481,0,1481,MuffirullaRazvi,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.5267,None,xojihyo Hello Were here to help any way we can Could you let us know which Amazon website you shop with That could be com uk ca etc James,2021-04-28T17:10:36+00:00,387765,0,387765,AmazonHelp,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.7764,None,MilwaukeeHarley My partner just bought yet another Harley so do a girl a favour and help me pay off my mortgage before he buys any more bikes Just a click on the following link every little helps,2021-04-28T17:10:36+00:00,60,0,60,PoshJocks,Others,Others,Others
